Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,nose.x,nose.y,nose.z,l_eye.x,l_eye.y,l_eye.z,r_eye.x,r_eye.y,r_eye.z,l_ear.x,l_ear.y,l_ear.z,r_ear.x,r_ear.y,r_ear.z,neck.x,neck.y,neck.z,r_shoulder.x,r_shoulder.y,r_shoulder.z,l_shoulder.x,l_shoulder.y,l_shoulder.z,r_elbow.x,r_elbow.y,r_elbow.z,l_elbow.x,l_elbow.y,l_elbow.z,r_wrist.x,r_wrist.y,r_wrist.z,l_wrist.x,l_wrist.y,l_wrist.z,r_hip.x,r_hip.y,r_hip.z,l_hip.x,l_hip.y,l_hip.z,r_knee.x,r_knee.y,r_knee.z,l_knee.x,l_knee.y,l_knee.z,r_ankle.x,r_ankle.y,r_ankle.z,l_ankle.x,l_ankle.y,l_ankle.z
1736953673.2037308,501,1736953673,202745914,,-0.07301187515258789,-0.784585177898407,1.7790000438690186,-0.058968015015125275,-0.7845351099967957,1.7790000438690186,-0.1080613061785698,-0.76029372215271,1.724000096321106,0.019188107922673225,-0.7761868834495544,1.7600001096725464,-0.1584630161523819,-0.7563633918762207,1.715000033378601,-0.06285612285137177,-0.550896406173706,1.5480000972747803,-0.2391156107187271,-0.5613241195678711,1.5770000219345093,0.12241295725107193,-0.5641611218452454,1.5850000381469727,-0.351812481880188,-0.32396024465560913,1.6150001287460327,0.21644295752048492,-0.30719244480133057,1.5850000381469727,-0.5108079314231873,-0.1974010169506073,1.5550000667572021,0.42018386721611023,-0.18960069119930267,1.808000087738037,-0.14897479116916656,-0.013398520648479462,1.4930000305175781,0.07293564081192017,-0.024865295737981796,1.5200001001358032,-0.16154226660728455,0.39778074622154236,1.50600004196167,0.1353817731142044,0.37586653232574463,1.600000023841858,0.0,0.0,0.0,0.0,0.0,0.0
1736953673.242959,502,1736953673,242615461,,-0.08443854749202728,-0.7762057781219482,1.7600001096725464,-0.0589529424905777,-0.7801241874694824,1.7690000534057617,-0.09649625420570374,-0.6765058040618896,1.534000039100647,0.006427415646612644,-0.7642784714698792,1.7330000400543213,-0.16017219424247742,-0.7643037438392639,1.7330000400543213,-0.06287281215190887,-0.5508233904838562,1.5480000972747803,-0.2347438484430313,-0.5509346127510071,1.5480000972747803,0.12126555293798447,-0.5587807297706604,1.5700000524520874,-0.3431191146373749,-0.3053726851940155,1.5770000219345093,0.21527625620365143,-0.3056303560733795,1.5770000219345093,-0.47520911693573,-0.16611282527446747,1.4800000190734863,0.3934546709060669,-0.1762765794992447,1.808000087738037,-0.14888806641101837,-0.01325650792568922,1.4930000305175781,0.07281169295310974,-0.024861076846718788,1.5200001001358032,-0.16230489313602448,0.38895419239997864,1.5130001306533813,0.13594463467597961,0.36605891585350037,1.6080000400543213,0.0,0.0,0.0,0.06686095893383026,0.2096025049686432,0.5180000066757202
1736953673.2830732,503,1736953673,282654523,,-0.08443854749202728,-0.7762057781219482,1.7600001096725464,-0.0589529424905777,-0.7801241874694824,1.7690000534057617,-0.09649625420570374,-0.6765058040618896,1.534000039100647,0.006427415646612644,-0.7642784714698792,1.7330000400543213,-0.16017219424247742,-0.7643037438392639,1.7330000400543213,-0.06287281215190887,-0.5508233904838562,1.5480000972747803,-0.2347438484430313,-0.5509346127510071,1.5480000972747803,0.12126555293798447,-0.5587807297706604,1.5700000524520874,-0.3431191146373749,-0.3053726851940155,1.5770000219345093,0.21527625620365143,-0.3056303560733795,1.5770000219345093,-0.47520911693573,-0.16611282527446747,1.4800000190734863,0.3934546709060669,-0.1762765794992447,1.808000087738037,-0.14888806641101837,-0.01325650792568922,1.4930000305175781,0.07281169295310974,-0.024861076846718788,1.5200001001358032,-0.16230489313602448,0.38895419239997864,1.5130001306533813,0.13594463467597961,0.36605891585350037,1.6080000400543213,0.0,0.0,0.0,0.06686095893383026,0.2096025049686432,0.5180000066757202
1736953673.3228402,504,1736953673,322521448,,-0.08443854749202728,-0.7762057781219482,1.7600001096725464,-0.0589529424905777,-0.7801241874694824,1.7690000534057617,-0.09649625420570374,-0.6765058040618896,1.534000039100647,0.006427415646612644,-0.7642784714698792,1.7330000400543213,-0.16017219424247742,-0.7643037438392639,1.7330000400543213,-0.06287281215190887,-0.5508233904838562,1.5480000972747803,-0.2347438484430313,-0.5509346127510071,1.5480000972747803,0.12126555293798447,-0.5587807297706604,1.5700000524520874,-0.3431191146373749,-0.3053726851940155,1.5770000219345093,0.21527625620365143,-0.3056303560733795,1.5770000219345093,-0.47520911693573,-0.16611282527446747,1.4800000190734863,0.3934546709060669,-0.1762765794992447,1.808000087738037,-0.14888806641101837,-0.01325650792568922,1.4930000305175781,0.07281169295310974,-0.024861076846718788,1.5200001001358032,-0.16230489313602448,0.38895419239997864,1.5130001306533813,0.13594463467597961,0.36605891585350037,1.6080000400543213,0.0,0.0,0.0,0.06686095893383026,0.2096025049686432,0.5180000066757202
1736953673.3630056,505,1736953673,362566232,,-0.08443854749202728,-0.7762057781219482,1.7600001096725464,-0.0589529424905777,-0.7801241874694824,1.7690000534057617,-0.09649625420570374,-0.6765058040618896,1.534000039100647,0.006427415646612644,-0.7642784714698792,1.7330000400543213,-0.16017219424247742,-0.7643037438392639,1.7330000400543213,-0.06287281215190887,-0.5508233904838562,1.5480000972747803,-0.2347438484430313,-0.5509346127510071,1.5480000972747803,0.12126555293798447,-0.5587807297706604,1.5700000524520874,-0.3431191146373749,-0.3053726851940155,1.5770000219345093,0.21527625620365143,-0.3056303560733795,1.5770000219345093,-0.47520911693573,-0.16611282527446747,1.4800000190734863,0.3934546709060669,-0.1762765794992447,1.808000087738037,-0.14888806641101837,-0.01325650792568922,1.4930000305175781,0.07281169295310974,-0.024861076846718788,1.5200001001358032,-0.16230489313602448,0.38895419239997864,1.5130001306533813,0.13594463467597961,0.36605891585350037,1.6080000400543213,0.0,0.0,0.0,0.06686095893383026,0.2096025049686432,0.5180000066757202
1736953673.4028995,506,1736953673,402576446,,-0.073892742395401,-0.7974023222923279,1.808000087738037,-0.05980505421757698,-0.7973382472991943,1.808000087738037,-0.08871275186538696,-0.7056220173835754,1.600000023841858,0.019110579043626785,-0.7801557779312134,1.7690000534057617,-0.15920580923557281,-0.7603462338447571,1.724000096321106,-0.06292077153921127,-0.550960898399353,1.5480000972747803,-0.2451348900794983,-0.5510502457618713,1.5480000972747803,0.12131332606077194,-0.5588715672492981,1.5700000524520874,-0.33208438754081726,-0.31635043025016785,1.5770000219345093,0.21327434480190277,-0.3135242462158203,1.5630000829696655,-0.4404471516609192,-0.1546081006526947,1.4730000495910645,0.3145233988761902,-0.15074779093265533,1.5480000972747803,-0.15023435652256012,-0.023922473192214966,1.50600004196167,0.06182410195469856,-0.024959614500403404,1.5200001001358032,-0.16309843957424164,0.3905167281627655,1.5200001001358032,0.13393045961856842,0.3606209456920624,1.5850000381469727,-0.25689586997032166,0.9082502126693726,2.244000196456909,0.0671374499797821,0.21058759093284607,0.5200000405311584
1736953673.442813,507,1736953673,442483901,,-0.073892742395401,-0.7974023222923279,1.808000087738037,-0.05980505421757698,-0.7973382472991943,1.808000087738037,-0.08871275186538696,-0.7056220173835754,1.600000023841858,0.019110579043626785,-0.7801557779312134,1.7690000534057617,-0.15920580923557281,-0.7603462338447571,1.724000096321106,-0.06292077153921127,-0.550960898399353,1.5480000972747803,-0.2451348900794983,-0.5510502457618713,1.5480000972747803,0.12131332606077194,-0.5588715672492981,1.5700000524520874,-0.33208438754081726,-0.31635043025016785,1.5770000219345093,0.21327434480190277,-0.3135242462158203,1.5630000829696655,-0.4404471516609192,-0.1546081006526947,1.4730000495910645,0.3145233988761902,-0.15074779093265533,1.5480000972747803,-0.15023435652256012,-0.023922473192214966,1.50600004196167,0.06182410195469856,-0.024959614500403404,1.5200001001358032,-0.16309843957424164,0.3905167281627655,1.5200001001358032,0.13393045961856842,0.3606209456920624,1.5850000381469727,-0.25689586997032166,0.9082502126693726,2.244000196456909,0.0671374499797821,0.21058759093284607,0.5200000405311584
1736953673.4844046,508,1736953673,483973979,,-0.073892742395401,-0.7974023222923279,1.808000087738037,-0.05980505421757698,-0.7973382472991943,1.808000087738037,-0.08871275186538696,-0.7056220173835754,1.600000023841858,0.019110579043626785,-0.7801557779312134,1.7690000534057617,-0.15920580923557281,-0.7603462338447571,1.724000096321106,-0.06292077153921127,-0.550960898399353,1.5480000972747803,-0.2451348900794983,-0.5510502457618713,1.5480000972747803,0.12131332606077194,-0.5588715672492981,1.5700000524520874,-0.33208438754081726,-0.31635043025016785,1.5770000219345093,0.21327434480190277,-0.3135242462158203,1.5630000829696655,-0.4404471516609192,-0.1546081006526947,1.4730000495910645,0.3145233988761902,-0.15074779093265533,1.5480000972747803,-0.15023435652256012,-0.023922473192214966,1.50600004196167,0.06182410195469856,-0.024959614500403404,1.5200001001358032,-0.16309843957424164,0.3905167281627655,1.5200001001358032,0.13393045961856842,0.3606209456920624,1.5850000381469727,-0.25689586997032166,0.9082502126693726,2.244000196456909,0.0671374499797821,0.21058759093284607,0.5200000405311584
1736953673.5235264,509,1736953673,523082256,,-0.07257722318172455,-0.7801728248596191,1.7690000534057617,-0.05745507776737213,-0.7642484307289124,1.7330000400543213,-0.111445851624012,-0.7845505475997925,1.7790000438690186,0.01916174776852131,-0.7761852145195007,1.7600001096725464,-0.16083575785160065,-0.7682722806930542,1.7420001029968262,-0.06252426654100418,-0.548516571521759,1.5410001277923584,-0.23362921178340912,-0.5486422777175903,1.5410001277923584,0.12019593268632889,-0.5534999370574951,1.5550000667572021,-0.3349264860153198,-0.3194369077682495,1.592000126838684,0.21788258850574493,-0.3098457157611847,1.600000023841858,-0.4265621602535248,-0.1571970283985138,1.5000001192092896,0.31722044944763184,-0.14110533893108368,1.5630000829696655,-0.15096229314804077,-0.02402419038116932,1.5130001306533813,0.06148747727274895,-0.024855107069015503,1.5130001306533813,-0.16153140366077423,0.3869797885417938,1.50600004196167,0.13451197743415833,0.36224299669265747,1.592000126838684,0.0,0.0,0.0,0.06862816959619522,0.21526339650154114,0.5320000052452087
1736953673.563082,510,1736953673,562728643,,-0.07257722318172455,-0.7801728248596191,1.7690000534057617,-0.05745507776737213,-0.7642484307289124,1.7330000400543213,-0.111445851624012,-0.7845505475997925,1.7790000438690186,0.01916174776852131,-0.7761852145195007,1.7600001096725464,-0.16083575785160065,-0.7682722806930542,1.7420001029968262,-0.06252426654100418,-0.548516571521759,1.5410001277923584,-0.23362921178340912,-0.5486422777175903,1.5410001277923584,0.12019593268632889,-0.5534999370574951,1.5550000667572021,-0.3349264860153198,-0.3194369077682495,1.592000126838684,0.21788258850574493,-0.3098457157611847,1.600000023841858,-0.4265621602535248,-0.1571970283985138,1.5000001192092896,0.31722044944763184,-0.14110533893108368,1.5630000829696655,-0.15096229314804077,-0.02402419038116932,1.5130001306533813,0.06148747727274895,-0.024855107069015503,1.5130001306533813,-0.16153140366077423,0.3869797885417938,1.50600004196167,0.13451197743415833,0.36224299669265747,1.592000126838684,0.0,0.0,0.0,0.06862816959619522,0.21526339650154114,0.5320000052452087
