Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,nose.x,nose.y,nose.z,l_eye.x,l_eye.y,l_eye.z,r_eye.x,r_eye.y,r_eye.z,l_ear.x,l_ear.y,l_ear.z,r_ear.x,r_ear.y,r_ear.z,neck.x,neck.y,neck.z,r_shoulder.x,r_shoulder.y,r_shoulder.z,l_shoulder.x,l_shoulder.y,l_shoulder.z,r_elbow.x,r_elbow.y,r_elbow.z,l_elbow.x,l_elbow.y,l_elbow.z,r_wrist.x,r_wrist.y,r_wrist.z,l_wrist.x,l_wrist.y,l_wrist.z,r_hip.x,r_hip.y,r_hip.z,l_hip.x,l_hip.y,l_hip.z,r_knee.x,r_knee.y,r_knee.z,l_knee.x,l_knee.y,l_knee.z,r_ankle.x,r_ankle.y,r_ankle.z,l_ankle.x,l_ankle.y,l_ankle.z
1736953673.20347,501,1736953673,202722549,,-0.07396106421947479,-0.7860122323036194,1.7790000438690186,-0.06010271981358528,-0.7860122323036194,1.7790000438690186,-0.10972583293914795,-0.7617117166519165,1.724000096321106,0.018231071531772614,-0.7776175141334534,1.7600001096725464,-0.1603655219078064,-0.7577352523803711,1.715000033378601,-0.06435734778642654,-0.5512097477912903,1.5480000972747803,-0.23959726095199585,-0.5615360140800476,1.5770000219345093,0.12136857956647873,-0.5643846392631531,1.5850000381469727,-0.35230740904808044,-0.3253735899925232,1.6150001287460327,0.2160295993089676,-0.309033066034317,1.5850000381469727,-0.5108249187469482,-0.19812774658203125,1.5550000667572021,0.4201294481754303,-0.19043004512786865,1.808000087738037,-0.14929884672164917,-0.01371019147336483,1.4930000305175781,0.0710018128156662,-0.025807151570916176,1.5200001001358032,-0.1623305231332779,0.3970663845539093,1.50600004196167,0.13498112559318542,0.3740382492542267,1.600000023841858,0.0,0.0,0.0,0.0,0.0,0.0
1736953673.2429447,502,1736953673,242591142,,-0.0845964252948761,-0.7776175141334534,1.7600001096725464,-0.05976487696170807,-0.781593918800354,1.7690000534057617,-0.09763307124376297,-0.677764356136322,1.534000039100647,0.004451387096196413,-0.7656881213188171,1.7330000400543213,-0.16204866766929626,-0.7656881213188171,1.7330000400543213,-0.06435734778642654,-0.5512097477912903,1.5480000972747803,-0.2351912260055542,-0.5512097477912903,1.5480000972747803,0.12021999061107635,-0.5590434670448303,1.5700000524520874,-0.34401777386665344,-0.30542436242103577,1.5770000219345093,0.21493923664093018,-0.3074732720851898,1.5770000219345093,-0.4765794575214386,-0.16742020845413208,1.4800000190734863,0.3919609487056732,-0.17633594572544098,1.808000087738037,-0.14929884672164917,-0.01371019147336483,1.4930000305175781,0.0710018128156662,-0.025807151570916176,1.5200001001358032,-0.16308504343032837,0.38711753487586975,1.5130001306533813,0.13565602898597717,0.3654625713825226,1.6080000400543213,0.0,0.0,0.0,0.06656627357006073,0.20925834774971008,0.5180000066757202
1736953673.2830734,503,1736953673,282631635,,-0.0845964252948761,-0.7776175141334534,1.7600001096725464,-0.05976487696170807,-0.781593918800354,1.7690000534057617,-0.09763307124376297,-0.677764356136322,1.534000039100647,0.004451387096196413,-0.7656881213188171,1.7330000400543213,-0.16204866766929626,-0.7656881213188171,1.7330000400543213,-0.06435734778642654,-0.5512097477912903,1.5480000972747803,-0.2351912260055542,-0.5512097477912903,1.5480000972747803,0.12021999061107635,-0.5590434670448303,1.5700000524520874,-0.34401777386665344,-0.30542436242103577,1.5770000219345093,0.21493923664093018,-0.3074732720851898,1.5770000219345093,-0.4765794575214386,-0.16742020845413208,1.4800000190734863,0.3919609487056732,-0.17633594572544098,1.808000087738037,-0.14929884672164917,-0.01371019147336483,1.4930000305175781,0.0710018128156662,-0.025807151570916176,1.5200001001358032,-0.16308504343032837,0.38711753487586975,1.5130001306533813,0.13565602898597717,0.3654625713825226,1.6080000400543213,0.0,0.0,0.0,0.06656627357006073,0.20925834774971008,0.5180000066757202
1736953673.3228316,504,1736953673,322500705,,-0.0845964252948761,-0.7776175141334534,1.7600001096725464,-0.05976487696170807,-0.781593918800354,1.7690000534057617,-0.09763307124376297,-0.677764356136322,1.534000039100647,0.004451387096196413,-0.7656881213188171,1.7330000400543213,-0.16204866766929626,-0.7656881213188171,1.7330000400543213,-0.06435734778642654,-0.5512097477912903,1.5480000972747803,-0.2351912260055542,-0.5512097477912903,1.5480000972747803,0.12021999061107635,-0.5590434670448303,1.5700000524520874,-0.34401777386665344,-0.30542436242103577,1.5770000219345093,0.21493923664093018,-0.3074732720851898,1.5770000219345093,-0.4765794575214386,-0.16742020845413208,1.4800000190734863,0.3919609487056732,-0.17633594572544098,1.808000087738037,-0.14929884672164917,-0.01371019147336483,1.4930000305175781,0.0710018128156662,-0.025807151570916176,1.5200001001358032,-0.16308504343032837,0.38711753487586975,1.5130001306533813,0.13565602898597717,0.3654625713825226,1.6080000400543213,0.0,0.0,0.0,0.06656627357006073,0.20925834774971008,0.5180000066757202
1736953673.3630128,505,1736953673,362545490,,-0.0845964252948761,-0.7776175141334534,1.7600001096725464,-0.05976487696170807,-0.781593918800354,1.7690000534057617,-0.09763307124376297,-0.677764356136322,1.534000039100647,0.004451387096196413,-0.7656881213188171,1.7330000400543213,-0.16204866766929626,-0.7656881213188171,1.7330000400543213,-0.06435734778642654,-0.5512097477912903,1.5480000972747803,-0.2351912260055542,-0.5512097477912903,1.5480000972747803,0.12021999061107635,-0.5590434670448303,1.5700000524520874,-0.34401777386665344,-0.30542436242103577,1.5770000219345093,0.21493923664093018,-0.3074732720851898,1.5770000219345093,-0.4765794575214386,-0.16742020845413208,1.4800000190734863,0.3919609487056732,-0.17633594572544098,1.808000087738037,-0.14929884672164917,-0.01371019147336483,1.4930000305175781,0.0710018128156662,-0.025807151570916176,1.5200001001358032,-0.16308504343032837,0.38711753487586975,1.5130001306533813,0.13565602898597717,0.3654625713825226,1.6080000400543213,0.0,0.0,0.0,0.06656627357006073,0.20925834774971008,0.5180000066757202
1736953673.4029274,506,1736953673,402555465,,-0.0751667246222496,-0.7988252639770508,1.808000087738037,-0.061082471162080765,-0.7988252639770508,1.808000087738037,-0.08936978131532669,-0.7069250345230103,1.600000023841858,0.018324298784136772,-0.781593918800354,1.7690000534057617,-0.16120709478855133,-0.7617117166519165,1.724000096321106,-0.06435734778642654,-0.5512097477912903,1.5480000972747803,-0.24524027109146118,-0.5512097477912903,1.5480000972747803,0.12021999061107635,-0.5590434670448303,1.5700000524520874,-0.3337804973125458,-0.3177177309989929,1.5770000219345093,0.2130310982465744,-0.3148971498012543,1.5630000829696655,-0.44181394577026367,-0.15514571964740753,1.4730000495910645,0.3134869635105133,-0.15097789466381073,1.5480000972747803,-0.15059883892536163,-0.025569455698132515,1.50600004196167,0.06113452464342117,-0.025807151570916176,1.5200001001358032,-0.16383957862854004,0.3889085650444031,1.5200001001358032,0.1337156742811203,0.36023518443107605,1.5850000381469727,-0.2593596279621124,0.9065168499946594,2.244000196456909,0.06682328879833221,0.2100662887096405,0.5200000405311584
1736953673.442834,507,1736953673,442462444,,-0.0751667246222496,-0.7988252639770508,1.808000087738037,-0.061082471162080765,-0.7988252639770508,1.808000087738037,-0.08936978131532669,-0.7069250345230103,1.600000023841858,0.018324298784136772,-0.781593918800354,1.7690000534057617,-0.16120709478855133,-0.7617117166519165,1.724000096321106,-0.06435734778642654,-0.5512097477912903,1.5480000972747803,-0.24524027109146118,-0.5512097477912903,1.5480000972747803,0.12021999061107635,-0.5590434670448303,1.5700000524520874,-0.3337804973125458,-0.3177177309989929,1.5770000219345093,0.2130310982465744,-0.3148971498012543,1.5630000829696655,-0.44181394577026367,-0.15514571964740753,1.4730000495910645,0.3134869635105133,-0.15097789466381073,1.5480000972747803,-0.15059883892536163,-0.025569455698132515,1.50600004196167,0.06113452464342117,-0.025807151570916176,1.5200001001358032,-0.16383957862854004,0.3889085650444031,1.5200001001358032,0.1337156742811203,0.36023518443107605,1.5850000381469727,-0.2593596279621124,0.9065168499946594,2.244000196456909,0.06682328879833221,0.2100662887096405,0.5200000405311584
1736953673.4843917,508,1736953673,483940839,,-0.0751667246222496,-0.7988252639770508,1.808000087738037,-0.061082471162080765,-0.7988252639770508,1.808000087738037,-0.08936978131532669,-0.7069250345230103,1.600000023841858,0.018324298784136772,-0.781593918800354,1.7690000534057617,-0.16120709478855133,-0.7617117166519165,1.724000096321106,-0.06435734778642654,-0.5512097477912903,1.5480000972747803,-0.24524027109146118,-0.5512097477912903,1.5480000972747803,0.12021999061107635,-0.5590434670448303,1.5700000524520874,-0.3337804973125458,-0.3177177309989929,1.5770000219345093,0.2130310982465744,-0.3148971498012543,1.5630000829696655,-0.44181394577026367,-0.15514571964740753,1.4730000495910645,0.3134869635105133,-0.15097789466381073,1.5480000972747803,-0.15059883892536163,-0.025569455698132515,1.50600004196167,0.06113452464342117,-0.025807151570916176,1.5200001001358032,-0.16383957862854004,0.3889085650444031,1.5200001001358032,0.1337156742811203,0.36023518443107605,1.5850000381469727,-0.2593596279621124,0.9065168499946594,2.244000196456909,0.06682328879833221,0.2100662887096405,0.5200000405311584
1736953673.5235417,509,1736953673,523054361,,-0.07354532182216644,-0.781593918800354,1.7690000534057617,-0.05854863300919533,-0.7656881213188171,1.7330000400543213,-0.11322636902332306,-0.7860122323036194,1.7790000438690186,0.018231071531772614,-0.7776175141334534,1.7600001096725464,-0.1628902405500412,-0.7696645855903625,1.7420001029968262,-0.0640663281083107,-0.548717200756073,1.5410001277923584,-0.2341276854276657,-0.548717200756073,1.5410001277923584,0.11907138675451279,-0.5537022948265076,1.5550000667572021,-0.33695530891418457,-0.3207397758960724,1.592000126838684,0.21599674224853516,-0.3098788857460022,1.600000023841858,-0.4284899830818176,-0.1579895168542862,1.5000001192092896,0.3165246248245239,-0.14228734374046326,1.5630000829696655,-0.15129883587360382,-0.025688303634524345,1.5130001306533813,0.060852985829114914,-0.025688303634524345,1.5130001306533813,-0.1623305231332779,0.3853265047073364,1.50600004196167,0.13430622220039368,0.3618261218070984,1.592000126838684,0.0,0.0,0.0,0.06836535781621933,0.2149139791727066,0.5320000052452087
1736953673.5630732,510,1736953673,562705993,,-0.07354532182216644,-0.781593918800354,1.7690000534057617,-0.05854863300919533,-0.7656881213188171,1.7330000400543213,-0.11322636902332306,-0.7860122323036194,1.7790000438690186,0.018231071531772614,-0.7776175141334534,1.7600001096725464,-0.1628902405500412,-0.7696645855903625,1.7420001029968262,-0.0640663281083107,-0.548717200756073,1.5410001277923584,-0.2341276854276657,-0.548717200756073,1.5410001277923584,0.11907138675451279,-0.5537022948265076,1.5550000667572021,-0.33695530891418457,-0.3207397758960724,1.592000126838684,0.21599674224853516,-0.3098788857460022,1.600000023841858,-0.4284899830818176,-0.1579895168542862,1.5000001192092896,0.3165246248245239,-0.14228734374046326,1.5630000829696655,-0.15129883587360382,-0.025688303634524345,1.5130001306533813,0.060852985829114914,-0.025688303634524345,1.5130001306533813,-0.1623305231332779,0.3853265047073364,1.50600004196167,0.13430622220039368,0.3618261218070984,1.592000126838684,0.0,0.0,0.0,0.06836535781621933,0.2149139791727066,0.5320000052452087
