Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,nose.x,nose.y,nose.z,l_eye.x,l_eye.y,l_eye.z,r_eye.x,r_eye.y,r_eye.z,l_ear.x,l_ear.y,l_ear.z,r_ear.x,r_ear.y,r_ear.z,neck.x,neck.y,neck.z,r_shoulder.x,r_shoulder.y,r_shoulder.z,l_shoulder.x,l_shoulder.y,l_shoulder.z,r_elbow.x,r_elbow.y,r_elbow.z,l_elbow.x,l_elbow.y,l_elbow.z,r_wrist.x,r_wrist.y,r_wrist.z,l_wrist.x,l_wrist.y,l_wrist.z,r_hip.x,r_hip.y,r_hip.z,l_hip.x,l_hip.y,l_hip.z,r_knee.x,r_knee.y,r_knee.z,l_knee.x,l_knee.y,l_knee.z,r_ankle.x,r_ankle.y,r_ankle.z,l_ankle.x,l_ankle.y,l_ankle.z
1736953652.0836625,1,1736953652,83338499,,-0.08526382595300674,-0.7801795601844788,1.7690000534057617,-0.0587795116007328,-0.7761587500572205,1.7600001096725464,-0.121588334441185,-0.7642605900764465,1.7330000400543213,-0.0061305733397603035,-0.7563359141349792,1.715000033378601,-0.16296237707138062,-0.7761983871459961,1.7600001096725464,-0.06243486702442169,-0.5460078120231628,1.534000039100647,-0.24880222976207733,-0.5589234232902527,1.5700000524520874,0.12181621044874191,-0.5614553093910217,1.5770000219345093,-0.3312475085258484,-0.2936403751373291,1.5770000219345093,0.1995021253824234,-0.2996343970298767,1.5480000972747803,-0.34349170327186584,-0.0486702099442482,1.5770000219345093,0.23089489340782166,-0.09679551422595978,1.600000023841858,-0.1622156947851181,-0.024429481476545334,1.5130001306533813,0.0621064119040966,-0.02520124241709709,1.534000039100647,-0.16256411373615265,0.3795562982559204,1.5200001001358032,0.12384752184152603,0.3622519373893738,1.592000126838684,-0.3414502739906311,1.2527329921722412,2.9860000610351562,0.06289026141166687,0.2093108743429184,0.5170000195503235
1736953652.1254456,2,1736953652,125036478,,-0.09632815420627594,-0.7682698369026184,1.7420001029968262,-0.05258577689528465,-0.6923696398735046,1.5700000524520874,-0.1267419457435608,-0.7227980494499207,1.6390000581741333,-0.0062512727454304695,-0.7603035569190979,1.724000096321106,-0.1556677520275116,-0.7409029603004456,1.6800000667572021,-0.062444958835840225,-0.5460877418518066,1.534000039100647,-0.2522289752960205,-0.577986478805542,1.592000126838684,0.12070530652999878,-0.5564878582954407,1.5630000829696655,-0.33775609731674194,-0.3104580044746399,1.6080000400543213,0.19401021301746368,-0.3080342411994934,1.592000126838684,-0.34191668033599854,-0.048533231019973755,1.5700000524520874,0.22966675460338593,-0.09636740386486053,1.592000126838684,-0.1644376516342163,-0.024813804775476456,1.534000039100647,0.05137840658426285,-0.025281285867094994,1.534000039100647,-0.16181476414203644,0.3777274787425995,1.5130001306533813,0.1360335797071457,0.3658457100391388,1.6080000400543213,-0.057396844029426575,0.21848206222057343,0.4710000157356262,0.06475692242383957,0.21535828709602356,0.5320000052452087
1736953652.1628191,3,1736953652,162538528,,-0.09632815420627594,-0.7682698369026184,1.7420001029968262,-0.05258577689528465,-0.6923696398735046,1.5700000524520874,-0.1267419457435608,-0.7227980494499207,1.6390000581741333,-0.0062512727454304695,-0.7603035569190979,1.724000096321106,-0.1556677520275116,-0.7409029603004456,1.6800000667572021,-0.062444958835840225,-0.5460877418518066,1.534000039100647,-0.2522289752960205,-0.577986478805542,1.592000126838684,0.12070530652999878,-0.5564878582954407,1.5630000829696655,-0.33775609731674194,-0.3104580044746399,1.6080000400543213,0.19401021301746368,-0.3080342411994934,1.592000126838684,-0.34191668033599854,-0.048533231019973755,1.5700000524520874,0.22966675460338593,-0.09636740386486053,1.592000126838684,-0.1644376516342163,-0.024813804775476456,1.534000039100647,0.05137840658426285,-0.025281285867094994,1.534000039100647,-0.16181476414203644,0.3777274787425995,1.5130001306533813,0.1360335797071457,0.3658457100391388,1.6080000400543213,-0.057396844029426575,0.21848206222057343,0.4710000157356262,0.06475692242383957,0.21535828709602356,0.5320000052452087
1736953652.2029583,4,1736953652,202541351,,-0.09632815420627594,-0.7682698369026184,1.7420001029968262,-0.05258577689528465,-0.6923696398735046,1.5700000524520874,-0.1267419457435608,-0.7227980494499207,1.6390000581741333,-0.0062512727454304695,-0.7603035569190979,1.724000096321106,-0.1556677520275116,-0.7409029603004456,1.6800000667572021,-0.062444958835840225,-0.5460877418518066,1.534000039100647,-0.2522289752960205,-0.577986478805542,1.592000126838684,0.12070530652999878,-0.5564878582954407,1.5630000829696655,-0.33775609731674194,-0.3104580044746399,1.6080000400543213,0.19401021301746368,-0.3080342411994934,1.592000126838684,-0.34191668033599854,-0.048533231019973755,1.5700000524520874,0.22966675460338593,-0.09636740386486053,1.592000126838684,-0.1644376516342163,-0.024813804775476456,1.534000039100647,0.05137840658426285,-0.025281285867094994,1.534000039100647,-0.16181476414203644,0.3777274787425995,1.5130001306533813,0.1360335797071457,0.3658457100391388,1.6080000400543213,-0.057396844029426575,0.21848206222057343,0.4710000157356262,0.06475692242383957,0.21535828709602356,0.5320000052452087
1736953652.2428195,5,1736953652,242389440,,-0.09632815420627594,-0.7682698369026184,1.7420001029968262,-0.05258577689528465,-0.6923696398735046,1.5700000524520874,-0.1267419457435608,-0.7227980494499207,1.6390000581741333,-0.0062512727454304695,-0.7603035569190979,1.724000096321106,-0.1556677520275116,-0.7409029603004456,1.6800000667572021,-0.062444958835840225,-0.5460877418518066,1.534000039100647,-0.2522289752960205,-0.577986478805542,1.592000126838684,0.12070530652999878,-0.5564878582954407,1.5630000829696655,-0.33775609731674194,-0.3104580044746399,1.6080000400543213,0.19401021301746368,-0.3080342411994934,1.592000126838684,-0.34191668033599854,-0.048533231019973755,1.5700000524520874,0.22966675460338593,-0.09636740386486053,1.592000126838684,-0.1644376516342163,-0.024813804775476456,1.534000039100647,0.05137840658426285,-0.025281285867094994,1.534000039100647,-0.16181476414203644,0.3777274787425995,1.5130001306533813,0.1360335797071457,0.3658457100391388,1.6080000400543213,-0.057396844029426575,0.21848206222057343,0.4710000157356262,0.06475692242383957,0.21535828709602356,0.5320000052452087
1736953652.2829828,6,1736953652,282670497,,-0.08536797761917114,-0.7801775932312012,1.7690000534057617,-0.05251884460449219,-0.692369282245636,1.5700000524520874,-0.11512675136327744,-0.7228041291236877,1.6390000581741333,-0.0061029102653265,-0.7408992648124695,1.6800000667572021,-0.16140614449977875,-0.7682561278343201,1.7420001029968262,-0.06242842599749565,-0.5460420250892639,1.534000039100647,-0.2498784065246582,-0.5614368319511414,1.5770000219345093,0.12075497210025787,-0.5565446019172668,1.5630000829696655,-0.33420664072036743,-0.30734944343566895,1.592000126838684,0.2031809389591217,-0.3051542043685913,1.5770000219345093,-0.34336182475090027,-0.04872817173600197,1.5770000219345093,0.22748054563999176,-0.09536893665790558,1.5770000219345093,-0.1644425094127655,-0.024756206199526787,1.534000039100647,0.05114540830254555,-0.025065235793590546,1.527000069618225,-0.1633419245481491,0.3922139108181,1.527000069618225,0.13600771129131317,0.36573338508605957,1.6080000400543213,0.0,0.0,0.0,0.06321906298398972,0.21013396978378296,0.5190000534057617
1736953652.3227894,7,1736953652,322517871,,-0.08536797761917114,-0.7801775932312012,1.7690000534057617,-0.05251884460449219,-0.692369282245636,1.5700000524520874,-0.11512675136327744,-0.7228041291236877,1.6390000581741333,-0.0061029102653265,-0.7408992648124695,1.6800000667572021,-0.16140614449977875,-0.7682561278343201,1.7420001029968262,-0.06242842599749565,-0.5460420250892639,1.534000039100647,-0.2498784065246582,-0.5614368319511414,1.5770000219345093,0.12075497210025787,-0.5565446019172668,1.5630000829696655,-0.33420664072036743,-0.30734944343566895,1.592000126838684,0.2031809389591217,-0.3051542043685913,1.5770000219345093,-0.34336182475090027,-0.04872817173600197,1.5770000219345093,0.22748054563999176,-0.09536893665790558,1.5770000219345093,-0.1644425094127655,-0.024756206199526787,1.534000039100647,0.05114540830254555,-0.025065235793590546,1.527000069618225,-0.1633419245481491,0.3922139108181,1.527000069618225,0.13600771129131317,0.36573338508605957,1.6080000400543213,0.0,0.0,0.0,0.06321906298398972,0.21013396978378296,0.5190000534057617
1736953652.3630815,8,1736953652,362624883,,-0.08536797761917114,-0.7801775932312012,1.7690000534057617,-0.05251884460449219,-0.692369282245636,1.5700000524520874,-0.11512675136327744,-0.7228041291236877,1.6390000581741333,-0.0061029102653265,-0.7408992648124695,1.6800000667572021,-0.16140614449977875,-0.7682561278343201,1.7420001029968262,-0.06242842599749565,-0.5460420250892639,1.534000039100647,-0.2498784065246582,-0.5614368319511414,1.5770000219345093,0.12075497210025787,-0.5565446019172668,1.5630000829696655,-0.33420664072036743,-0.30734944343566895,1.592000126838684,0.2031809389591217,-0.3051542043685913,1.5770000219345093,-0.34336182475090027,-0.04872817173600197,1.5770000219345093,0.22748054563999176,-0.09536893665790558,1.5770000219345093,-0.1644425094127655,-0.024756206199526787,1.534000039100647,0.05114540830254555,-0.025065235793590546,1.527000069618225,-0.1633419245481491,0.3922139108181,1.527000069618225,0.13600771129131317,0.36573338508605957,1.6080000400543213,0.0,0.0,0.0,0.06321906298398972,0.21013396978378296,0.5190000534057617
1736953652.4075122,9,1736953652,407096624,,-0.08446267992258072,-0.7761958241462708,1.7600001096725464,-0.0505511648952961,-0.6703186631202698,1.5200001001358032,-0.09714973717927933,-0.6826720237731934,1.5480000972747803,0.006206189282238483,-0.760304868221283,1.724000096321106,-0.15852634608745575,-0.7563511729240417,1.715000033378601,-0.06235913559794426,-0.545984148979187,1.534000039100647,-0.24761426448822021,-0.5564480423927307,1.5630000829696655,0.12082161009311676,-0.5564838647842407,1.5630000829696655,-0.3376200199127197,-0.2991815507411957,1.6080000400543213,0.19597087800502777,-0.3111276626586914,1.6080000400543213,-0.3466384708881378,-0.03834225609898567,1.592000126838684,0.2308162897825241,-0.09684683382511139,1.600000023841858,-0.16218392550945282,-0.024335596710443497,1.5130001306533813,0.06156380847096443,-0.024915017187595367,1.5200001001358032,-0.1625901311635971,0.39047032594680786,1.5200001001358032,0.13398031890392303,0.36076685786247253,1.5850000381469727,0.0,0.0,0.0,0.06493914127349854,0.21617290377616882,0.534000039100647
1736953652.4429703,10,1736953652,442445993,,-0.08446267992258072,-0.7761958241462708,1.7600001096725464,-0.0505511648952961,-0.6703186631202698,1.5200001001358032,-0.09714973717927933,-0.6826720237731934,1.5480000972747803,0.006206189282238483,-0.760304868221283,1.724000096321106,-0.15852634608745575,-0.7563511729240417,1.715000033378601,-0.06235913559794426,-0.545984148979187,1.534000039100647,-0.24761426448822021,-0.5564480423927307,1.5630000829696655,0.12082161009311676,-0.5564838647842407,1.5630000829696655,-0.3376200199127197,-0.2991815507411957,1.6080000400543213,0.19597087800502777,-0.3111276626586914,1.6080000400543213,-0.3466384708881378,-0.03834225609898567,1.592000126838684,0.2308162897825241,-0.09684683382511139,1.600000023841858,-0.16218392550945282,-0.024335596710443497,1.5130001306533813,0.06156380847096443,-0.024915017187595367,1.5200001001358032,-0.1625901311635971,0.39047032594680786,1.5200001001358032,0.13398031890392303,0.36076685786247253,1.5850000381469727,0.0,0.0,0.0,0.06493914127349854,0.21617290377616882,0.534000039100647
